assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0.0,0.0,0,153371,0,0,0,0,0.0,587,79,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,599,78,316,False,0.0,597,78,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,,u,16,20,0.0,573,78,0,3135,9,5992,7,0.0,0.0,Gallagher,0
0,0,0,0.0,0.0,0,40383,0,0,-3,3,0.0,541,40,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,559,59,317,False,0.0,556,59,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Aug,2019-08-22T21:00:16.083355Z,42,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,,n,16,20,0.0,513,34,0,3450,7,50392,33,0.0,0.0,Forster,0
0,8,446,100.0,100.0,6,58376,0,0,0,0,10.0,425,8,2,1,4.4,4.4,2,Alex,3.9,34,0,60.9,250,14,318,False,601.2,69,14,2340,,2019-09-26T13:00:09.737144Z,45,0,0,1,58376.jpg,3.7,0,74,McCarthy,3.8,False,,a,16,20,0.0,568,55,95,528099,4425,300341,3923,0.9,21.1,McCarthy,0
0,3,166,,,2,107265,0,0,-3,3,0.0,547,44,1,1,0.5,0.5,0,Angus,0.0,25,0,22.1,379,24,319,False,219.4,290,24,900,,,42,0,0,0,107265.jpg,2.9,0,30,Gunn,1.3,False,,a,16,20,0.0,521,38,29,262906,96,258877,550,0.0,6.9,Gunn,0
3,8,386,100.0,100.0,6,83283,0,0,-3,3,507.1,47,35,2,3,4.8,4.8,7,Nathan,4.3,50,4,166.2,50,27,320,False,468.4,139,53,2583,,2020-02-15T14:30:17.921095Z,62,0,0,0,83283.jpg,3.3,0,0,Redmond,0.9,False,,a,16,20,683.0,46,23,99,129840,9931,215206,902,0.7,16.0,Redmond,2
4,8,564,100.0,100.0,8,101178,0,0,-3,3,932.3,9,7,0,3,3.4,3.4,2,James,2.9,59,5,225.7,23,14,321,False,822.8,23,6,3240,,2020-02-05T22:00:18.700245Z,57,0,2,0,101178.jpg,3.1,0,0,Ward-Prowse,1.7,False,,a,16,20,498.0,69,35,113,378418,7750,333441,2894,0.5,19.8,Ward-Prowse,8
0,0,0,0.0,0.0,0,96787,0,0,-3,3,0.0,648,270,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,652,270,322,False,0.0,651,269,0,Joined Celtic on loan until the end of the 2020/21 season on 30/6. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,52,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,,n,16,20,0.0,645,270,0,386,1,3438,1,0.0,0.0,Elyounoussi,0
4,10,293,100.0,100.0,6,91047,0,0,-3,3,259.8,154,97,1,3,5.6,5.6,1,Stuart,5.1,24,5,107.9,125,69,323,False,402.8,178,71,1587,,2020-03-05T14:00:19.096572Z,52,0,0,0,91047.jpg,3.4,0,0,Armstrong,1.1,False,,a,16,20,417.0,83,42,94,126071,16181,64377,2828,1.0,18.1,Armstrong,4
0,0,0,0.0,0.0,0,151086,0,0,-4,4,0.0,623,258,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,635,259,324,False,0.0,633,257,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:15.367440Z,46,0,0,0,151086.jpg,0.0,0,0,Lemina,0.0,False,,n,16,20,0.0,613,255,0,1521,3,10748,3,0.0,0.0,Lemina,0
3,1,409,100.0,100.0,7,132015,0,0,-2,2,468.0,60,46,0,3,1.6,1.6,2,Pierre-Emile,1.1,51,0,130.8,85,49,325,False,491.2,127,47,2737,,2020-06-26T12:30:27.835753Z,48,0,0,0,132015.jpg,2.3,0,0,Højbjerg,0.3,False,,a,16,20,348.0,106,55,74,54458,188,86072,173,0.2,15.4,Højbjerg,5
0,0,0,0.0,0.0,0,204481,0,0,-1,1,0.0,579,228,0,3,0.0,0.0,0,Tyreke,0.0,0,0,0.0,592,230,326,False,0.0,589,227,0,Join Hartford Athletic on loan until December on 24/2. - Expected back 31 Dec,2020-07-01T09:30:24.830291Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,,n,16,20,0.0,562,222,0,3807,3,4762,26,0.0,0.0,Johnson,0
0,0,0,0.0,0.0,0,193109,0,0,-1,1,0.0,574,226,0,3,0.0,0.0,0,Callum,0.0,0,0,0.0,587,228,327,False,0.0,584,225,0,Joined De Graafschap on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T22:00:17.543300Z,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.3,False,,n,16,20,0.0,557,220,0,32640,5,34294,53,0.0,0.0,Slattery,0
0,1,268,,,4,78056,0,0,-2,2,219.0,176,111,0,3,1.9,1.9,0,Oriol,1.4,37,0,56.1,268,130,328,False,299.0,235,95,1689,,,43,0,0,0,78056.jpg,1.6,0,0,Romeu Vidal,1.3,False,,a,16,20,42.0,350,169,46,200126,839,196977,1174,0.3,10.7,Oriol Romeu,5
0,1,146,100.0,100.0,1,158534,0,0,-6,6,101.1,271,79,0,2,2.5,2.5,1,Kyle,2.0,11,0,27.5,362,130,337,False,139.4,344,134,764,,2020-02-20T14:00:20.750910Z,44,0,0,0,158534.jpg,1.8,0,0,Walker-Peters,0.7,False,,a,16,20,38.0,358,130,20,118392,1889,312664,530,0.5,4.5,Walker-Peters,1
4,3,153,,,4,200439,0,0,-7,7,169.3,213,32,0,4,3.2,3.2,1,Che,2.7,16,1,67.8,227,36,437,False,118.6,357,43,987,,,53,0,0,0,200439.jpg,2.1,0,0,Adams,0.4,False,,a,16,20,402.0,88,37,58,38125,514,97519,555,0.5,10.9,Adams,0
2,3,151,0.0,0.0,2,431131,0,0,-3,3,153.4,227,137,1,3,0.0,0.0,0,Moussa,0.0,14,2,62.9,238,115,438,False,224.4,285,117,920,Calf injury - Unknown return date,2020-07-07T14:30:18.268112Z,52,0,0,0,431131.jpg,2.2,1,0,Djenepo,0.1,False,,i,16,20,252.0,157,91,40,30824,5,34587,29,0.0,7.7,Djenepo,4
0,0,0,0.0,0.0,0,167075,0,0,-3,3,0.0,550,212,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,568,212,485,False,0.0,565,212,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:15.561045Z,42,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,,n,16,20,0.0,524,206,0,1198,20,5121,7,0.0,0.0,Hoedt,0
3,0,99,0.0,0.0,1,128198,0,0,0,0,203.7,188,119,0,3,0.0,0.0,0,Sofiane,0.1,17,0,62.0,245,120,508,False,149.4,339,143,753,Thigh injury - Unknown return date,2020-06-26T12:30:28.282398Z,55,0,0,0,128198.jpg,1.7,0,0,Boufal,0.1,False,,i,16,20,267.0,149,85,34,16368,3,18905,35,0.0,6.2,Boufal,2
1,0,46,100.0,100.0,1,135720,0,0,-3,3,26.0,387,143,0,2,0.5,0.5,0,Kevin,0.0,8,0,8.9,424,156,532,False,58.4,410,154,275,,2019-12-19T15:00:20.159210Z,42,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,,a,16,20,6.0,423,155,9,4506,34,4364,27,0.0,2.1,Danso,0
0,0,0,,,0,200088,0,0,-1,1,0.0,577,77,0,4,0.5,0.5,0,Daniel,0.0,0,0,0.0,590,76,535,False,0.0,587,76,0,,,44,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,,a,16,20,0.0,560,75,0,11286,65,9953,74,0.0,0.0,N'Lundulu,0
0,0,0,,,0,198044,0,0,0,0,0.0,512,25,0,1,0.5,0.5,0,Harry,0.0,0,0,0.0,532,46,548,False,0.0,529,46,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,,a,16,20,0.0,479,17,0,15599,44,9522,91,0.0,0.0,Lewis,0
1,0,61,100.0,100.0,2,214466,0,0,0,0,40.8,350,177,0,3,2.2,2.2,2,William,1.7,4,0,12.4,408,178,584,False,48.0,415,172,329,,2020-03-05T14:00:19.615123Z,45,0,0,0,214466.jpg,2.1,0,0,Smallbone,0.0,False,,a,16,20,37.0,362,171,17,2155,137,1047,62,0.4,3.8,Smallbone,0
0,0,3,0.0,0.0,0,203389,0,0,0,0,0.0,594,236,0,3,0.0,0.0,0,Nathan,0.1,0,0,2.0,472,198,633,False,3.0,488,207,2,Contract with club expired on 30/6,2020-06-30T23:30:24.100435Z,45,0,0,0,203389.jpg,1.0,0,0,Tella,0.0,False,,u,16,20,17.0,395,185,1,63,2,50,3,0.0,0.2,Tella,0
0,0,10,,,0,214470,0,0,0,0,16.7,404,150,0,2,0.8,0.8,2,Jake,0.3,1,0,2.8,465,170,645,False,8.4,468,175,90,,,40,0,0,0,214470.jpg,2.0,0,0,Vokins,0.0,False,,a,16,20,3.0,436,162,2,1650,394,495,93,0.1,0.5,Vokins,0
0,0,0,,,0,449781,0,0,0,0,0.0,615,254,0,3,0.5,0.5,0,Alexandre,0.0,0,0,0.0,628,255,649,False,0.0,626,253,0,,,45,0,0,0,449781.jpg,0.0,0,0,Jankewitz,0.0,False,,a,16,20,0.0,604,250,0,31,3,14,3,0.0,0.0,Jankewitz,0
0,0,0,,,0,422306,0,0,0,0,0.0,610,250,0,3,0.5,0.5,0,Will,0.0,0,0,0.0,622,251,654,False,0.0,620,249,0,,,45,0,0,0,422306.jpg,0.0,0,0,Ferry,0.0,False,,a,16,20,0.0,596,244,0,55,12,15,3,0.0,0.0,Ferry,0
0,0,0,,,0,174590,0,0,0,0,0.0,589,233,0,3,1.8,1.8,0,Jacob,0.0,0,0,0.0,601,234,663,False,0.0,599,232,0,,,45,0,0,0,174590.jpg,0.0,0,0,Maddox,0.0,False,,a,16,20,0.0,575,227,0,4,4,1,1,0.0,0.0,Maddox,0
0,2,191,100.0,100.0,3,115556,0,0,-2,2,155.4,226,56,0,2,3.8,3.8,1,Ben,3.3,18,0,46.9,309,104,329,False,240.2,272,109,1250,,2020-03-08T15:00:19.273544Z,53,0,0,0,115556.jpg,2.1,0,0,Davies,0.2,False,,a,17,6,76.0,307,101,33,20454,1067,20031,826,0.6,6.2,Davies,6
1,5,346,100.0,100.0,4,39194,0,0,-3,3,56.1,327,108,2,2,1.9,1.9,1,Jan,1.4,24,1,51.9,287,95,330,False,398.4,180,65,1644,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,2.7,0,0,Vertonghen,1.5,False,,a,17,6,63.0,323,109,62,136415,454,274440,522,0.3,11.9,Vertonghen,2
2,6,544,,,6,55605,0,0,-2,2,195.6,195,46,2,2,3.9,3.9,1,Toby,3.4,38,2,111.0,119,27,331,False,743.0,33,8,2777,,,53,1,0,0,55605.jpg,2.9,0,0,Alderweireld,4.7,False,,a,17,6,171.0,215,49,90,380470,6425,583638,2987,0.6,17.0,Alderweireld,6
2,4,419,100.0,100.0,3,173904,0,0,-2,2,31.0,370,131,1,2,3.2,3.2,2,Davinson,2.7,37,0,63.2,237,73,333,False,517.4,110,45,2340,,2020-03-11T11:00:17.618134Z,53,0,0,0,173904.jpg,2.1,0,0,Sánchez,1.0,False,,a,17,6,82.0,298,92,58,60806,575,91211,768,0.5,10.9,Sánchez,5
0,0,0,0.0,0.0,0,77794,0,0,0,0,0.0,657,223,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,657,223,334,False,0.0,656,223,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,,u,17,6,0.0,655,223,0,1862,27,15681,23,0.0,0.0,Trippier,0
0,0,9,0.0,0.0,0,234908,0,0,-2,2,12.5,417,157,0,2,0.0,0.0,0,Juan,0.0,3,0,3.1,462,168,335,False,18.6,451,169,66,Knee injury - Unknown return date,2020-06-22T13:30:22.464829Z,48,0,0,0,234908.jpg,0.8,0,0,Foyth,0.0,False,,i,17,6,0.0,629,217,3,2795,7,4172,11,0.0,0.6,Foyth,1
7,15,587,75.0,50.0,8,80226,0,0,1,-1,503.4,48,9,1,2,3.7,2.5,2,Serge,4.4,32,1,138.9,75,10,336,False,633.4,60,22,2519,Personal Reasons - 75% chance of playing,2020-07-17T13:30:18.133778Z,51,1,0,0,80226.jpg,3.7,1,0,Aurier,6.9,False,,d,17,6,252.0,156,24,116,1518421,8179,1078372,33510,0.9,22.7,Aurier,2
2,20,499,100.0,100.0,5,78830,0,0,-1,1,372.1,104,15,3,4,5.1,5.1,12,Harry,4.6,35,15,209.0,29,11,338,False,724.6,38,6,2408,,2020-01-01T17:30:18.573337Z,109,0,0,0,78830.jpg,5.0,0,0,Kane,10.9,False,,a,17,6,994.0,24,14,136,2133223,21005,3334686,9390,0.4,12.5,Kane,4
0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,588,80,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,600,79,339,False,0.0,598,79,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,574,79,0,3112,23,9468,11,0.0,0.0,Janssen,0
0,11,380,100.0,100.0,5,37915,0,0,-2,2,0.0,650,70,1,1,5.5,5.5,3,Hugo,5.0,20,0,52.3,285,16,340,False,522.4,107,16,1628,,2020-03-01T14:30:24.052498Z,53,0,0,1,37915.jpg,4.5,0,73,Lloris,3.9,False,,a,17,6,0.0,648,68,86,321340,2065,693562,3496,0.9,16.2,Lloris,0
0,6,300,,,2,102884,0,0,-4,4,10.0,423,6,1,1,0.5,0.5,0,Paulo,0.0,26,0,46.1,310,21,341,False,449.8,146,21,1612,,,41,0,0,1,102884.jpg,3.2,0,59,Gazzaniga,1.5,False,,a,17,6,0.0,501,24,58,553671,521,493569,1379,0.0,14.1,Gazzaniga,1
12,18,524,100.0,100.0,6,85971,0,0,1,-1,585.2,33,26,5,3,6.1,6.1,8,Heung-Min,5.6,31,11,247.3,17,9,342,False,787.4,26,8,2311,,2020-02-18T12:00:16.397536Z,96,0,1,0,85971.jpg,5.8,2,0,Son,7.6,False,,a,17,6,1106.0,19,6,161,3664655,64995,3379335,6755,0.6,16.8,Son,0
2,6,205,0.0,0.0,1,80607,0,0,-4,4,348.9,110,71,0,3,0.0,0.0,0,Christian,0.0,18,2,83.3,186,94,343,False,262.4,260,104,1090,Joined Inter Milan on a permanent deal on 28/1,2020-01-28T13:30:20.762908Z,86,0,0,0,80607.jpg,2.4,0,0,Eriksen,2.3,False,,u,17,6,225.0,175,96,48,143143,31,455364,174,0.0,5.6,Eriksen,5
6,12,343,0.0,25.0,4,108823,0,0,-2,2,328.3,121,77,2,3,0.0,0.2,0,Bamidele,0.3,25,8,148.4,63,37,344,False,526.8,104,33,1835,Hamstring injury - Expected back 26 Jul,2020-07-07T09:00:17.211647Z,83,0,0,0,108823.jpg,4.8,0,0,Alli,2.8,False,,i,17,6,627.0,54,27,116,1728703,31,1639370,2507,0.0,14.0,Alli,2
3,1,293,100.0,100.0,5,95715,0,0,-5,5,438.3,69,50,0,3,2.2,2.2,1,Lucas,1.7,28,4,161.4,54,31,345,False,435.8,154,56,2069,,2020-06-19T22:00:14.686541Z,70,0,0,0,95715.jpg,2.7,0,0,Rodrigues Moura da Silva,3.9,False,,a,17,6,741.0,40,18,88,817716,1909,1290840,1937,0.2,12.6,Lucas Moura,2
5,2,219,100.0,100.0,5,62974,0,0,-3,3,283.9,141,88,1,3,2.5,2.5,4,Erik,2.0,12,2,84.5,183,93,346,False,226.2,283,116,1190,,2020-02-05T19:00:22.788643Z,57,0,0,0,62974.jpg,2.7,0,0,Lamela,1.1,False,,a,17,6,337.0,111,58,64,499595,448,522452,337,0.4,11.2,Lamela,3
0,0,339,100.0,100.0,5,157668,0,0,-3,3,303.3,135,83,0,3,2.2,2.2,2,Harry,1.7,30,0,71.1,218,111,347,False,340.4,208,84,2043,,2020-01-22T22:00:22.005033Z,52,0,0,0,157668.jpg,1.6,0,0,Winks,0.3,False,,a,17,6,66.0,318,157,47,20763,115,33953,82,0.3,9.0,Winks,9
0,0,5,0.0,0.0,0,54756,0,0,-3,3,0.9,466,210,0,3,0.0,0.0,0,Victor,0.0,2,0,0.2,502,216,348,False,1.2,496,213,24,Joined Montreal Impact on a permanent deal on 3/3,2020-03-03T22:30:26.929361Z,47,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,u,17,6,0.0,617,256,1,5445,2,8848,9,0.0,0.2,Wanyama,1
1,0,354,100.0,100.0,6,45268,0,0,-2,2,271.1,147,93,0,3,2.6,2.6,2,Moussa,2.1,30,2,77.9,199,103,349,False,319.4,220,89,2282,,2020-01-05T22:00:20.348120Z,48,0,0,0,45268.jpg,2.4,0,0,Sissoko,1.3,False,,a,17,6,189.0,204,111,64,234557,554,302737,516,0.4,13.3,Sissoko,8
2,0,162,0.0,0.0,3,93264,0,0,-2,2,99.6,272,150,0,3,0.0,0.0,0,Eric,1.4,22,0,43.7,315,142,350,False,279.0,245,98,1250,Suspended until 26 Jul,2020-07-08T15:30:24.235288Z,48,0,0,0,93264.jpg,1.9,0,0,Dier,0.2,False,,s,17,6,56.0,330,159,35,16611,7,23206,143,0.3,7.3,Dier,4
0,0,0,0.0,0.0,0,168764,0,0,-1,1,0.0,573,225,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,586,227,351,False,0.0,583,224,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Aug,2019-07-02T09:00:13.289180Z,44,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,,n,17,6,0.0,555,219,0,1314,16,1610,17,0.0,0.0,Amos,0
0,0,15,,,0,209042,0,0,-2,2,1.3,456,206,0,3,0.6,0.6,0,Oliver,0.1,1,0,1.5,480,201,352,False,13.0,459,192,63,,,43,0,0,0,209042.jpg,1.0,0,0,Skipp,0.6,False,,a,17,6,0.0,543,215,5,58047,81,59947,324,0.0,1.2,Skipp,0
2,2,220,0.0,25.0,1,231372,0,0,-2,2,194.8,196,123,0,3,0.0,0.1,0,Tanguy,0.1,17,2,59.2,256,124,442,False,274.2,248,99,1002,Unknown - Unknown return date,2020-07-14T12:30:21.809810Z,58,0,0,0,231372.jpg,2.1,0,0,Ndombele,2.2,False,,i,17,6,122.0,252,130,45,591137,21,834024,545,0.0,7.8,Ndombele,3
0,0,6,25.0,25.0,0,447235,0,0,-2,2,0.1,480,74,0,4,0.1,0.1,0,Troy,0.0,0,0,0.0,585,75,509,False,0.2,498,70,6,Abdominal injury - 25% chance of playing,2020-06-03T15:30:20.928449Z,43,0,0,0,447235.jpg,1.0,0,0,Parrott,0.7,False,,d,17,6,0.0,551,74,2,89872,110,106629,296,0.0,0.5,Parrott,0
2,1,219,100.0,100.0,5,200826,0,0,-2,2,405.2,87,62,0,3,3.4,3.4,6,Giovani,2.9,17,0,81.6,193,99,523,False,253.8,262,105,1347,,2020-07-10T23:00:25.492701Z,73,0,0,0,200826.jpg,1.7,0,0,Lo Celso,0.4,False,,a,17,6,157.0,226,118,45,37806,1184,61906,324,0.4,6.2,Lo Celso,6
0,0,41,100.0,100.0,0,184349,0,0,-1,1,39.9,354,178,0,3,0.5,0.5,0,Ryan,0.0,5,0,11.9,410,179,524,False,45.4,422,177,341,,2020-02-22T15:00:17.445711Z,54,0,0,0,184349.jpg,1.5,0,0,Sessegnon,0.1,False,,a,17,6,34.0,367,174,9,5827,9,21218,34,0.0,1.7,Sessegnon,0
0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,642,266,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,475,199,527,False,0.0,646,265,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,392,184,1,1780,3,2539,3,0.0,0.2,Nkoudou,0
0,0,0,,,0,175941,0,0,0,0,0.0,510,24,0,1,0.5,0.5,0,Alfie,0.0,0,0,0.0,530,45,543,False,0.0,527,45,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.5,False,,a,17,6,0.0,477,16,0,46545,53,26930,189,0.0,0.0,Whiteman,0
0,0,0,100.0,100.0,0,39215,0,0,-3,3,0.0,539,38,0,1,0.5,0.5,0,Michel,0.0,0,0,0.0,557,57,555,False,0.0,554,57,0,,2019-11-21T14:30:20.107084Z,42,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,,a,17,6,0.0,511,32,0,3511,14,3192,18,0.0,0.0,Vorm,0
0,0,0,,,0,214572,0,0,0,0,0.0,515,26,0,1,0.5,0.5,0,Brandon,0.0,0,0,0.0,535,47,558,False,0.0,532,47,0,,,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.2,False,,a,17,6,0.0,482,18,0,17834,43,11031,92,0.0,0.0,Austin,0
0,0,100,100.0,100.0,2,199584,0,0,-1,1,17.2,402,149,0,2,0.5,0.5,0,Japhet,0.0,7,0,17.1,398,146,583,False,134.4,348,136,525,,2020-06-15T16:00:16.549558Z,39,0,0,0,199584.jpg,2.8,0,0,Tanganga,1.2,False,,a,17,6,20.0,386,139,17,293797,10067,217590,2756,0.0,4.4,Tanganga,1
0,0,17,,,0,195774,0,0,-4,4,34.0,366,182,0,3,0.8,0.8,0,Gedson,0.3,1,0,7.1,436,187,605,False,17.0,454,190,61,,,46,0,0,0,195774.jpg,1.0,0,0,Carvalho Fernandes,0.0,False,,a,17,6,20.0,389,183,6,6674,59,5228,75,0.1,1.3,Fernandes,0
1,5,133,100.0,100.0,2,194252,0,0,-5,5,185.1,202,127,0,3,3.2,3.2,4,Steven,2.7,9,3,50.3,293,138,615,False,171.2,326,139,656,,2020-03-08T15:00:19.797089Z,70,0,0,0,194252.jpg,3.4,0,0,Bergwijn,0.9,False,,a,17,6,147.0,235,122,41,363160,1764,306731,2846,0.4,5.9,Bergwijn,2
0,0,0,,,0,448791,0,0,0,0,0.0,614,253,0,3,0.5,0.5,0,Harvey,0.0,0,0,0.0,627,254,634,False,0.0,625,252,0,,,45,0,0,0,448791.jpg,0.0,0,0,White,0.0,False,,a,17,6,0.0,603,249,0,191,17,100,15,0.0,0.0,White,0
0,0,0,,,0,461195,0,0,0,0,0.0,529,209,0,2,0.5,0.5,0,Dennis,0.0,0,0,0.0,549,208,655,False,0.0,546,208,0,,,40,0,0,0,461195.jpg,0.0,0,0,Cirkin,0.0,False,,a,17,6,0.0,498,200,0,379,74,137,37,0.0,0.0,Cirkin,0
1,0,153,100.0,100.0,2,40868,0,0,-4,4,208.4,186,42,0,2,-0.3,1.2,0,José,0.7,28,0,44.1,313,106,353,False,171.4,324,125,1022,,2019-12-04T20:00:11.977301Z,46,0,0,0,40868.jpg,1.5,0,0,Holebas,0.7,False,,a,18,57,62.0,325,111,21,23427,69,241700,190,0.2,4.6,Holebas,5
2,4,354,100.0,100.0,7,85624,0,0,-2,2,54.5,330,109,1,2,0.7,2.2,1,Christian,1.7,28,0,65.5,232,70,354,False,433.4,156,58,2070,,2020-01-02T14:30:15.835545Z,43,0,0,0,85624.jpg,2.9,2,0,Kabasele,0.5,False,,a,18,57,164.0,217,51,72,91039,215,74324,1434,0.4,16.7,Kabasele,1
0,4,275,100.0,100.0,6,155651,0,0,-2,2,185.6,201,47,0,2,1.3,2.8,0,Adam,2.3,28,1,61.6,247,77,355,False,342.8,207,78,1722,,2019-12-12T22:00:15.473547Z,43,0,0,0,155651.jpg,2.7,0,0,Masina,0.4,False,,a,18,57,85.0,292,90,64,50589,101,31146,1579,0.5,14.9,Masina,3
0,1,179,100.0,100.0,3,20145,-1,1,-4,4,73.3,300,94,0,2,-0.7,0.8,1,Adrian,0.3,29,0,29.5,353,127,356,False,196.6,304,118,1374,,2019-12-28T17:00:19.627436Z,41,1,0,0,20145.jpg,1.4,1,0,Mariappa,0.2,False,,a,18,57,32.0,369,134,26,34296,70,36713,265,0.1,6.3,Mariappa,3
1,0,349,100.0,100.0,5,54484,0,0,-3,3,307.6,133,32,0,2,1.6,3.1,1,Francisco,2.6,39,0,70.2,220,62,357,False,336.8,210,80,2101,,2020-01-01T17:30:18.675582Z,42,0,0,0,54484.jpg,2.1,0,0,Femenía Far,0.9,False,,a,18,57,56.0,329,115,54,150799,710,137575,2803,0.6,12.9,Kiko Femenía,5
0,3,441,100.0,100.0,9,41338,0,0,-3,3,34.8,364,128,1,2,-0.9,0.6,0,Craig,0.1,37,0,55.1,270,87,358,False,458.0,142,51,2488,,2019-12-28T19:30:17.240152Z,42,0,0,0,41338.jpg,2.7,0,0,Cathcart,3.0,False,,a,18,57,57.0,327,113,77,421551,1740,476184,7763,0.0,18.3,Cathcart,7
1,7,148,0.0,0.0,4,52940,0,0,-5,5,108.4,259,71,1,2,0.0,0.0,0,Daryl,0.0,5,0,27.1,365,132,359,False,116.0,360,141,606,Knee injury - Unknown return date,2020-06-15T00:30:15.706566Z,40,1,0,0,52940.jpg,4.5,0,0,Janmaat,0.6,False,,i,18,57,46.0,343,121,36,224093,154,234358,723,0.0,9.0,Janmaat,1
0,0,0,0.0,0.0,0,220166,0,0,-1,1,0.0,495,188,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,517,187,360,False,0.0,514,187,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Aug,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.3,False,,n,18,57,0.0,462,177,0,52478,195,44194,255,0.0,0.0,Navarro,0
0,0,3,0.0,0.0,0,41945,0,0,-1,1,0.1,478,179,9,2,0.0,0.0,0,Sebastian,0.0,0,0,1.0,486,177,361,False,1.8,490,178,56,Contract terminated on 31/1,2019-11-21T17:30:19.779527Z,39,0,0,0,41945.jpg,1.0,0,0,Prödl,1.0,False,,u,18,57,8.0,415,152,1,70801,116,124509,445,0.0,0.3,Prödl,0
2,15,370,100.0,100.0,6,41725,0,0,-3,3,352.8,108,16,2,4,3.4,4.9,8,Troy,4.4,32,9,159.9,56,20,362,False,497.6,124,16,2068,,2019-08-22T16:30:07.834073Z,62,0,1,0,41725.jpg,4.0,0,0,Deeney,1.7,False,,a,18,57,750.0,39,22,101,367076,3173,442312,9033,0.7,16.3,Deeney,3
5,9,330,0.0,0.0,8,94924,0,0,-4,4,602.3,30,3,2,4,0.0,0.0,0,Gerard,0.0,33,4,195.4,38,15,363,False,458.4,141,18,2097,Knee injury - Unknown return date,2020-02-29T20:00:17.592234Z,61,0,0,0,94924.jpg,3.1,0,0,Deulofeu,1.7,False,,i,18,57,896.0,31,17,88,406651,41,678919,356,0.0,14.4,Deulofeu,3
1,2,117,,,0,73426,0,0,-5,5,129.5,243,36,0,4,-0.6,0.9,1,Andre,0.4,17,2,51.2,288,41,364,False,106.2,372,45,741,,,55,0,0,0,73426.jpg,1.7,0,0,Gray,0.4,False,,a,18,57,287.0,135,40,39,44426,80,78555,160,0.1,7.1,Gray,1
