web_name,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,opponent_14,predicted_points_14,opponent_15,predicted_points_15,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Barnes,CRY,4.48,LEE,5.52,WOL,5.39,MCI,4.58,EVE,4.4,4.87,3.4,4.0,264,100.0,100.0,201666,0,0,-1,1,0,3,4.0,4.5,2,Harvey,False,,2022-08-05T13:30:06.644219Z,69,201666.jpg,Barnes,1.5,False,0,a,10,13,24,120747,6179,174299,9638,0.6,3.5,570,2,0,1,14,0,0,0,0,0,0,0,62,97.8,53.3,236.0,38.5,177,75,161,101,26,17,70,49,0.0,0.0,0.0,0.0,0.0,0.0,3,2,7,1,1.0,1.2,0.6,0.6,20.8,32.5,91.2,100.5,133.9,76.5,14.6,16.9,87.6,47.4,33.8,74.9,13.2,23.0,48.5,65.2,116.6,39.0,12.6,14.0,71.7,39.7,28.2,56.6,0,1,90.0,2.0,2.0,7.0,6.0,0.75,4.0,315.0,79.0,0.0,2.0,3.0,0.6,5.5,8.86,13.97,7.61,33.71,3.25,6.18,10.25,15.05,10.9,36.0
Toney,BHA,4.87,CHE,4.84,AVL,5.17,WOL,5.08,NFO,4.29,4.85,5.9,2.7,80,100.0,0.0,144485,0,0,3,-3,1,4,2.7,2.7,5,Ivan,False,,0,73,144485.jpg,Toney,23.4,False,0,a,4,94,53,3304169,121600,1659172,90038,0.4,7.3,810,6,2,2,17,0,0,0,3,0,0,8,180,279.0,159.4,294.0,73.4,9,5,42,3,16,6,13,6,0.0,0.0,1.0,0.0,1.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,0,1,90.0,0.0,1.0,9.0,9.0,0.9,4.0,360.0,90.0,0.0,1.0,4.0,0.8,8.16,20.0,31.0,17.71,32.67,6.25,9.38,24.0,39.95,9.12,44.5
Maupay,TOT,4.53,NEW,5.13,CRY,4.43,FUL,5.02,LEI,5.02,4.83,3.8,4.3,110,100.0,0.0,115382,0,0,-4,4,1,4,3.8,4.3,2,Neal,False,,0,61,115382.jpg,Maupay,0.7,False,0,a,8,11,15,79939,5447,107437,6382,0.7,2.5,349,1,0,2,3,0,0,0,0,0,0,3,41,44.0,51.3,156.0,25.1,277,32,164,22,56,18,141,22,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,0,1,83.0,0.0,6.0,4.0,4.0,0.4,4.0,349.0,87.0,0.0,1.0,4.0,0.8,6.28,10.25,11.0,12.82,39.0,3.75,6.28,10.25,11.0,12.82,39.0
Aubameyang,AVL,5.29,BRE,4.4,MUN,4.51,BHA,4.94,ARS,4.93,4.81,9.0,4.5,617,100.0,100.0,54694,0,0,1,-1,0,4,5.0,5.0,0,Pierre-Emerick,False,,2022-09-02T14:30:07.224831Z,91,54694.jpg,Aubameyang,2.8,False,0,a,6,8,9,351263,37468,81818,40404,0.5,1.0,74,1,0,0,1,0,0,0,0,0,0,3,30,34.0,12.2,21.0,6.7,297,35,297,45,259,46,317,44,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,0,1,0.0,0.0,4.0,1.0,1.0,0.2,1.0,74.0,74.0,0.0,4.0,1.0,0.2,6.7,30.0,34.0,12.2,21.0,9.0,6.7,30.0,34.0,12.2,21.0
Young,CHE,4.89,FUL,3.74,BRE,5.79,NEW,4.88,MUN,4.6,4.78,5.2,8.0,538,100.0,0.0,18892,0,0,-1,1,1,2,7.5,8.5,11,Ashley,False,,0,44,18892.jpg,Young,0.6,False,0,a,2,7,26,50888,29936,15152,2416,1.8,5.9,334,1,0,2,2,0,0,0,2,0,0,5,89,95.0,99.0,30.0,22.5,183,68,97,20,235,65,171,44,0.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,1,0,90.0,0.0,5.0,5.0,4.0,0.44,4.0,333.0,83.0,0.0,1.0,4.0,0.8,4.5,17.8,19.0,19.8,6.0,6.5,5.62,22.25,23.75,24.75,7.5
Andreas,BOU,5.1,AVL,5.55,LEE,4.66,EVE,4.44,MCI,3.94,4.74,3.6,3.0,346,100.0,100.0,156689,0,0,1,-1,0,3,3.5,3.0,6,Andreas,False,,2022-08-14T00:00:05.954103Z,46,156689.jpg,Hoelgebaum Pereira,24.7,False,0,a,9,54,32,1490724,57166,1134026,47168,0.7,7.0,726,1,2,1,15,0,0,0,2,0,0,4,96,106.8,241.3,120.0,46.8,157,64,11,9,76,47,41,30,2.0,0.0,1.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,0,1,76.0,0.0,1.0,9.0,9.0,0.9,4.0,308.0,77.0,0.0,1.0,4.0,0.8,5.2,10.67,11.87,26.81,13.33,2.75,4.85,9.0,13.85,18.08,16.5
Fernandes,NEW,5.0,TOT,4.17,CHE,4.44,WHU,5.61,AVL,4.4,4.72,3.1,1.5,333,100.0,0.0,141746,0,0,-2,2,0,3,1.5,1.5,2,Bruno,False,,0,98,141746.jpg,Borges Fernandes,2.1,False,0,a,14,1,25,139118,4212,286273,12223,0.2,2.6,719,1,1,2,15,0,0,0,3,0,0,2,98,151.0,202.1,193.0,54.7,83,36,23,19,38,25,30,23,2.0,0.0,2.0,0.0,3.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,0,1,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,6.84,12.25,18.88,25.26,24.12,3.33,5.4,11.33,15.0,23.6,15.33
Watkins,CHE,4.93,FUL,5.01,BRE,4.09,NEW,4.02,MUN,5.56,4.72,3.3,2.0,40,100.0,100.0,178301,0,0,-3,3,1,4,1.5,2.5,2,Ollie,False,,2022-09-15T13:30:06.136070Z,72,178301.jpg,Watkins,2.3,False,0,a,2,7,30,317899,4494,488915,19325,0.3,4.2,744,1,2,2,10,0,0,0,0,0,0,3,73,125.2,90.4,278.0,49.4,124,9,107,10,21,8,37,7,0.0,0.0,0.0,0.0,3.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,0,1,90.0,1.0,1.0,9.0,8.0,0.89,4.0,360.0,90.0,1.0,0.0,4.0,1.0,5.49,8.11,13.91,10.04,30.89,2.0,6.45,1.0,8.9,11.0,44.75
Havertz,AVL,4.51,BRE,4.54,MUN,4.96,BHA,4.74,ARS,4.82,4.71,2.8,4.0,145,100.0,0.0,219847,0,0,-3,3,0,4,4.5,4.5,6,Kai,False,,0,77,219847.jpg,Havertz,2.2,False,0,a,6,8,22,217115,23459,465442,7811,0.5,2.9,586,2,0,2,8,0,0,0,3,0,0,2,52,103.2,65.1,218.0,38.8,166,16,136,18,30,11,68,13,0.0,0.0,0.0,0.0,3.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,0,1,85.0,0.0,3.0,8.0,7.0,0.7,3.0,178.0,59.0,0.0,3.0,2.0,0.4,4.85,6.5,12.9,8.14,27.25,4.67,6.47,19.0,23.6,8.53,32.33
Gibbs-White,WOL,3.66,BHA,4.35,LIV,5.08,ARS,4.78,BRE,5.57,4.69,2.6,3.3,493,100.0,100.0,222531,0,0,0,0,0,3,2.8,2.8,6,Morgan,False,,2022-09-30T22:30:06.779756Z,55,222531.jpg,Gibbs-White,0.3,False,0,a,16,17,23,62041,1422,50841,1781,0.6,4.2,715,0,2,1,20,0,0,0,1,0,0,1,85,99.4,196.8,102.0,39.9,174,73,28,24,103,64,61,44,1.0,0.0,4.0,0.0,0.0,0.0,2,2,20,0,0.3,1.2,0.2,1.6,23.9,34.9,109.3,105.6,134.9,83.7,24.4,14.4,85.5,34.2,23.8,102.7,27.4,37.4,128.1,116.3,130.6,101.2,22.2,13.8,73.4,34.8,29.8,94.4,0,1,89.0,0.0,2.0,9.0,8.0,0.8,4.0,359.0,90.0,0.0,1.0,4.0,0.8,4.43,9.44,11.04,21.87,11.33,3.75,6.45,14.0,17.45,32.78,14.0
Bruno Guimarães,MUN,4.9,EVE,4.57,TOT,4.08,AVL,4.99,SOU,4.75,4.66,4.7,7.0,374,100.0,100.0,208706,0,0,-4,4,1,3,7.0,7.0,15,Bruno,False,,2022-09-26T17:30:07.905928Z,56,208706.jpg,Guimarães Rodriguez Moura,3.5,False,0,a,15,4,28,261452,114441,855275,6530,1.3,5.0,476,2,1,2,5,0,0,0,1,0,0,3,118,183.2,156.6,29.0,37.0,53,23,46,35,240,128,77,52,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,0,1,77.0,4.0,0.0,6.0,6.0,1.0,3.0,206.0,69.0,2.0,0.0,3.0,1.0,6.17,19.67,30.53,26.1,4.83,7.0,8.4,27.33,44.33,30.97,8.67
March,BRE,4.95,NFO,4.5,MCI,4.16,CHE,5.05,WOL,4.58,4.65,3.5,4.0,107,100.0,0.0,109345,0,0,0,0,0,3,4.0,3.5,2,Solly,False,,0,50,109345.jpg,March,0.5,False,0,a,5,36,28,93174,5383,61004,3500,0.8,5.6,677,0,3,3,9,0,0,0,1,0,0,1,97,107.8,121.5,215.0,44.4,154,63,69,51,33,22,49,36,2.0,0.0,0.0,0.0,0.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,0,1,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,5.55,12.12,13.48,15.19,26.88,4.33,6.33,16.0,16.33,19.7,27.33
Eze,LEI,3.57,WOL,4.94,EVE,4.28,SOU,5.46,WHU,4.87,4.62,4.2,6.0,169,100.0,0.0,232413,0,0,0,0,0,3,6.0,6.0,10,Eberechi,False,,0,55,232413.jpg,Eze,2.4,False,0,a,7,31,34,366085,40284,246722,8146,1.1,6.2,642,1,2,2,10,0,0,0,0,0,0,5,145,129.4,173.8,107.0,41.1,117,48,34,27,95,60,56,41,1.0,0.0,1.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,0,1,90.0,0.0,2.0,8.0,8.0,0.8,3.0,224.0,75.0,0.0,2.0,3.0,0.6,5.14,18.12,16.18,21.72,13.38,5.0,4.93,18.67,16.87,15.43,17.0
Cucurella,AVL,5.03,BRE,4.78,MUN,3.93,BHA,4.68,ARS,4.56,4.6,2.7,3.5,112,100.0,100.0,179268,0,0,1,-1,0,2,4.0,4.0,7,Marc,False,,2022-09-30T14:00:06.792994Z,51,179268.jpg,Cucurella Saseta,9.0,False,0,a,6,8,19,1211082,83525,1205025,15943,0.7,3.7,536,0,2,1,9,0,0,0,2,0,0,1,113,125.8,132.8,38.0,29.6,121,43,56,10,211,51,112,21,4.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,1,0,90.0,0.0,4.0,7.0,6.0,0.6,2.0,161.0,80.0,0.0,3.0,2.0,0.4,4.23,16.14,17.97,18.97,5.43,4.0,3.25,16.5,18.4,13.1,1.0
Podence,NFO,4.55,CRY,3.96,LEI,4.76,BRE,5.22,BHA,4.47,4.59,3.6,2.0,483,100.0,0.0,200600,0,0,0,0,1,3,2.5,1.5,2,Daniel,False,,0,55,200600.jpg,Castelo Podence,1.2,False,0,a,20,39,32,207124,9524,212459,6891,0.4,5.8,590,2,0,2,11,0,0,0,1,0,0,6,75,109.6,174.3,164.0,44.8,149,61,33,26,50,34,46,35,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,0,1,90.0,0.0,3.0,9.0,7.0,0.7,4.0,330.0,82.0,0.0,1.0,4.0,0.8,4.98,8.33,12.18,19.37,18.22,4.25,5.55,9.25,14.0,18.53,23.0
Azpilicueta,AVL,4.22,BRE,4.47,MUN,5.08,BHA,4.19,ARS,4.96,4.58,2.7,2.5,127,100.0,0.0,41328,0,0,-2,2,0,2,3.0,3.0,5,César,False,,0,48,41328.jpg,Azpilicueta,1.4,False,0,a,6,8,16,108917,8047,169019,3038,0.5,3.3,311,0,0,2,4,0,0,0,1,0,0,1,81,70.6,86.4,32.0,18.9,238,91,112,24,232,64,201,57,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,1,0,90.0,0.0,7.0,6.0,3.0,0.3,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.15,13.5,11.77,14.4,5.33,5.0,9.5,27.0,19.8,45.5,30.0
Joelinton,MUN,4.52,EVE,4.45,TOT,4.1,AVL,4.58,SOU,5.16,4.56,2.6,1.7,371,100.0,0.0,180974,0,0,0,0,0,3,1.7,1.7,4,Joelinton Cássio,False,,0,60,180974.jpg,Apolinário de Lira,0.7,False,0,a,15,4,21,106810,1592,107446,6000,0.3,3.5,654,0,2,3,7,0,0,0,3,0,0,0,97,144.0,170.0,169.0,48.3,93,41,35,28,44,28,40,29,0.0,0.0,0.0,0.0,4.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,0,1,24.0,0.0,3.0,8.0,7.0,0.7,3.0,204.0,68.0,0.0,3.0,2.0,0.4,6.04,12.12,18.0,21.25,21.12,2.67,5.7,8.67,7.8,11.93,37.33
Arrizabalaga,AVL,5.01,BRE,4.64,MUN,4.33,BHA,4.56,ARS,4.21,4.55,4.0,4.0,133,100.0,0.0,109745,0,0,-1,1,0,1,4.5,4.5,6,Kepa,False,,0,44,109745.jpg,Arrizabalaga,1.0,False,0,a,6,8,8,89104,43443,22597,2558,0.9,1.8,180,0,0,1,1,0,0,0,0,0,4,0,38,35.0,0.0,0.0,3.5,295,23,508,49,475,43,345,23,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,1,0,90.0,0.0,8.0,2.0,2.0,0.2,2.0,180.0,90.0,0.0,3.0,2.0,0.4,1.75,19.0,17.5,0.0,0.0,4.0,1.75,19.0,17.5,0.0,0.0
Murphy,MUN,4.88,EVE,4.28,TOT,4.13,AVL,4.35,SOU,5.04,4.54,1.9,3.7,365,100.0,0.0,114243,0,0,-2,2,0,3,3.7,3.7,8,Jacob,False,,0,43,114243.jpg,Murphy,4.4,False,0,a,15,4,17,290490,40388,448332,16865,0.9,4.0,249,1,0,0,3,0,0,0,0,0,0,1,44,58.0,42.6,149.0,25.0,253,108,187,112,60,39,142,86,4.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,0,1,65.0,0.0,8.0,9.0,2.0,0.2,4.0,194.0,48.0,0.0,3.0,2.0,0.4,2.78,4.89,6.44,4.73,16.56,3.0,6.05,8.25,13.0,10.08,37.25
De Cordova-Reid,BOU,4.52,AVL,5.15,LEE,4.67,EVE,4.62,MCI,3.52,4.5,3.3,4.7,205,100.0,100.0,96994,0,0,0,0,0,3,5.2,4.7,2,Bobby,False,,2022-08-14T00:00:05.826704Z,55,96994.jpg,De Cordova-Reid,0.2,False,0,a,9,54,30,29340,4102,16703,1974,0.9,5.5,780,2,1,1,17,0,0,0,3,0,0,1,102,141.0,84.3,224.0,44.9,100,44,114,80,29,19,45,34,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,0,1,90.0,0.0,1.0,9.0,9.0,0.9,4.0,330.0,82.0,0.0,1.0,4.0,0.8,4.99,11.33,15.67,9.37,24.89,3.75,3.38,14.25,16.95,5.6,11.25
Eriksen,NEW,4.53,TOT,4.13,CHE,4.14,WHU,5.01,AVL,4.46,4.45,2.9,3.5,519,100.0,0.0,80607,0,0,-2,2,0,3,3.5,3.5,2,Christian,False,,0,63,80607.jpg,Eriksen,3.3,False,0,a,14,1,23,246244,7537,408339,19605,0.6,3.7,703,0,2,2,15,0,0,0,1,0,0,0,98,117.8,153.1,140.0,41.0,137,57,49,37,62,40,57,42,1.0,0.0,1.0,0.0,0.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,0,1,82.0,0.0,2.0,8.0,8.0,0.8,3.0,262.0,87.0,0.0,2.0,3.0,0.6,5.12,12.25,14.72,19.14,17.5,3.67,5.97,17.0,22.8,23.17,13.67
Koulibaly,AVL,4.99,BRE,4.0,MUN,4.15,BHA,4.69,ARS,4.42,4.45,3.7,4.0,520,100.0,100.0,86129,0,0,0,0,0,2,4.5,4.5,8,Kalidou,False,,2022-08-22T07:00:05.916103Z,55,86129.jpg,Koulibaly,7.8,False,0,a,6,8,22,616273,80634,1009428,12296,0.7,4.0,517,1,0,2,8,0,0,0,0,1,0,2,116,143.2,23.7,82.0,24.9,95,31,252,77,124,16,145,33,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,1,0,90.0,0.0,4.0,6.0,6.0,0.6,2.0,180.0,90.0,0.0,3.0,2.0,0.4,4.15,19.33,23.87,3.95,13.67,5.0,3.75,23.5,18.3,7.1,12.0
Adams,WHU,5.18,BOU,3.79,ARS,4.71,CRY,3.81,NEW,4.57,4.41,3.6,3.0,411,100.0,0.0,200439,0,0,-1,1,1,4,3.0,2.0,2,Che,False,,0,64,200439.jpg,Adams,0.9,False,0,a,17,20,29,141249,5995,145559,6208,0.5,4.5,641,2,1,0,12,0,0,0,0,0,0,3,102,126.6,143.3,178.0,44.8,119,8,52,5,39,14,48,10,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,0,1,90.0,0.0,3.0,8.0,7.0,0.7,4.0,340.0,85.0,0.0,1.0,4.0,0.8,5.6,12.75,15.82,17.91,22.25,2.75,4.5,7.75,10.5,19.53,15.25
R.Sessegnon,EVE,4.98,MUN,4.49,NEW,4.42,BOU,4.43,LIV,3.68,4.4,2.9,2.7,436,100.0,0.0,184349,0,0,0,0,0,2,3.2,3.2,6,Ryan,False,,0,45,184349.jpg,Sessegnon,1.2,False,0,a,18,6,23,225555,11427,207741,2491,0.6,5.1,440,1,1,1,5,0,0,0,1,0,0,0,69,73.2,35.3,169.0,27.8,233,88,210,56,43,1,124,24,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,0.9,0.8,0.6,21.3,36.6,102.1,117.1,147.8,76.2,14.0,17.7,92.3,48.6,35.4,75.1,17.0,33.9,85.7,112.1,141.6,66.4,10.8,16.1,78.8,44.2,37.6,59.8,1,0,90.0,0.0,5.0,8.0,5.0,0.5,4.0,289.0,72.0,0.0,2.0,3.0,0.6,3.48,8.62,9.15,4.41,21.12,3.25,3.88,12.0,7.1,7.78,23.75
Aribo,WHU,4.94,BOU,3.88,ARS,5.02,CRY,3.78,NEW,4.34,4.39,3.0,4.0,512,100.0,0.0,193204,0,0,-1,1,0,3,4.0,3.0,2,Joe,False,,0,54,193204.jpg,Ayodele-Aribo,0.5,False,0,a,17,20,27,48976,1097,66336,2334,0.7,5.0,609,2,0,0,13,0,0,0,1,0,0,3,89,141.2,67.0,217.0,42.7,99,43,133,88,31,20,53,38,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,0,1,78.0,0.0,4.0,9.0,6.0,0.6,4.0,285.0,71.0,0.0,2.0,3.0,0.6,4.74,9.89,15.69,7.44,24.11,3.5,5.13,11.25,18.9,10.72,21.25
Pulisic,AVL,3.98,BRE,4.64,MUN,4.47,BHA,4.67,ARS,4.2,4.39,2.1,6.0,140,100.0,100.0,176413,0,0,-3,3,0,3,6.5,6.5,8,Christian,False,,2022-08-19T13:30:06.111243Z,57,176413.jpg,Pulisic,0.6,False,0,a,6,8,17,42571,15485,69730,2340,1.1,3.0,232,1,1,1,2,0,0,0,1,0,0,0,52,66.4,54.2,70.0,19.2,244,104,160,100,142,86,198,102,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,0,1,71.0,0.0,8.0,8.0,2.0,0.2,3.0,136.0,45.0,0.0,3.0,2.0,0.4,2.4,6.5,8.3,6.78,8.75,4.33,5.93,13.33,20.67,17.13,21.33
Edouard,LEI,4.19,WOL,4.75,EVE,3.84,SOU,5.32,WHU,3.87,4.39,2.9,6.5,166,100.0,0.0,199670,0,0,-2,2,0,4,6.5,6.5,8,Odsonne,False,,0,53,199670.jpg,Edouard,2.8,False,0,a,7,31,23,278590,59179,312535,10538,1.2,4.3,450,2,1,0,7,0,0,0,2,0,0,2,72,122.8,76.1,172.0,37.1,130,10,120,13,42,15,76,15,0.0,0.0,0.0,0.0,3.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,0,1,85.0,0.0,5.0,8.0,5.0,0.5,3.0,195.0,65.0,0.0,3.0,2.0,0.4,4.64,9.0,15.35,9.51,21.5,4.67,7.73,19.0,31.2,19.17,26.67
