chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
100.0,0.0,60914,0,0,0,0,0,2,4.5,0.0,0,Joel,0.0,276,False,0,0,60,60914.jpg,5.5,Matip,2.8,False,0.0,a,12,14,170,0,0,0,0,0.0,28.3,Matip,2790,3,3,17,21,0,0,0,2,0,0,20,763,711.4,195.3,509.0,141.7,46,14,172,47,65,5,68,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,90.0,1.0,8.0,31.0,29.0,0.78,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.28,24.61,21.89,5.5,15.42,8.6,5.68,30.4,30.16,4.12,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,61558,0,0,0,0,0,3,3.5,0.0,0,Thiago,0.0,277,False,0,0,55,61558.jpg,2.8,Alcántara do Nascimento,1.8,False,0.0,a,12,14,69,0,0,0,0,0.0,12.5,Thiago,1527,1,4,11,7,0,0,0,2,0,0,3,338,420.0,426.2,283.0,113.3,149,57,81,58,136,78,110,67,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,45.0,8.0,14.0,25.0,16.0,0.53,5.0,265.0,53.0,0.0,3.0,2.0,0.4,4.33,13.52,15.78,16.4,10.96,3.2,3.1,13.2,12.44,13.26,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,81880,0,0,0,0,0,3,3.0,0.0,0,Alex,0.0,278,False,0,0,50,81880.jpg,2.5,Oxlade-Chamberlain,0.0,False,0.0,a,12,14,42,0,0,0,0,0.0,8.4,Chamberlain,777,2,1,3,7,0,0,0,0,0,0,2,148,162.8,170.0,208.0,54.0,283,119,186,112,172,96,247,111,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,28.0,17.0,10.0,0.26,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.18,8.71,9.58,10.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,92217,0,0,0,0,0,4,4.1,0.0,0,Roberto,0.0,279,False,0,0,80,92217.jpg,3.1,Firmino,1.2,False,0.0,a,12,14,62,0,0,0,0,0.0,7.8,Firmino,980,5,4,5,9,0,0,0,3,0,0,5,270,337.2,248.4,497.0,108.3,190,18,141,16,67,24,124,21,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,20.0,14.0,15.0,20.0,9.0,0.38,2.0,102.0,51.0,2.0,2.0,1.0,0.33,5.05,13.5,15.63,11.3,23.55,3.0,6.15,13.5,8.8,20.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,97032,0,0,0,0,0,2,4.8,0.0,0,Virgil,0.0,280,False,0,0,65,97032.jpg,5.4,van Dijk,11.7,False,0.0,a,12,14,183,0,0,0,0,0.0,28.2,Van Dijk,3060,3,3,21,21,0,0,0,3,0,0,13,803,726.4,150.3,455.0,133.1,39,11,200,57,78,8,74,13,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,3.0,4.0,34.0,31.0,0.89,4.0,360.0,90.0,1.0,1.0,3.0,0.75,3.91,23.62,21.36,4.42,13.38,5.25,4.67,21.75,16.4,6.85,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,116535,0,0,0,0,0,1,5.5,0.0,0,Alisson,0.0,281,False,0,0,55,116535.jpg,4.9,Ramses Becker,18.8,False,0.0,a,12,14,176,0,0,0,0,0.0,32.0,Alisson,3240,0,1,20,24,1,0,0,0,0,75,15,782,721.4,10.0,0.0,73.1,41,11,338,11,499,51,206,11,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,90.0,0.0,5.0,36.0,33.0,0.87,6.0,540.0,90.0,0.0,0.0,5.0,1.0,1.94,21.72,19.11,0.28,0.0,4.17,1.22,18.5,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,116643,0,0,0,0,0,3,3.5,0.0,0,Fabio Henrique,0.0,282,False,0,0,55,116643.jpg,3.3,Tavares,0.9,False,0.0,a,12,14,97,0,0,0,0,0.0,17.6,Fabinho,2311,5,1,15,18,0,0,0,7,0,0,7,438,501.8,282.2,310.0,109.4,109,42,129,84,122,70,120,71,0.0,0.0,2.0,0.0,3.0,0.0,20.0,0.0,1.0,0.0,5.0,9.0,29.0,24.0,0.73,4.0,227.0,57.0,1.0,2.0,2.0,0.5,3.77,15.1,17.3,9.73,10.69,1.5,1.35,4.25,6.8,5.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,118748,0,0,0,0,0,3,5.5,0.0,0,Mohamed,0.0,283,False,0,0,130,118748.jpg,7.6,Salah,57.9,False,0.0,a,12,14,265,0,0,0,0,0.0,20.4,Salah,2758,23,14,17,22,0,0,1,1,0,0,29,756,1241.0,875.9,2230.0,434.8,1,1,13,11,1,1,1,1,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,1.0,32.0,3.0,6.0,35.0,29.0,0.83,5.0,251.0,50.0,1.0,2.0,2.0,0.5,11.91,21.6,34.39,24.97,59.74,3.2,4.86,8.8,6.48,15.7,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,122798,0,0,0,0,0,2,5.2,0.0,0,Andrew,0.0,284,False,0,0,70,122798.jpg,6.4,Robertson,10.1,False,0.0,a,12,14,186,0,0,0,0,0.0,26.6,Robertson,2537,3,11,17,20,0,0,0,5,1,0,23,770,708.2,900.7,372.0,198.3,47,15,11,2,104,13,30,3,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,90.0,3.0,7.0,29.0,28.0,0.8,4.0,333.0,83.0,0.0,1.0,4.0,0.8,6.46,26.55,22.77,30.44,11.34,8.0,5.38,28.0,19.4,22.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,169187,0,0,0,0,0,2,5.5,0.0,0,Trent,0.0,285,False,0,0,75,169187.jpg,6.5,Alexander-Arnold,54.8,False,0.0,a,12,14,208,0,0,0,0,0.0,27.7,Alexander-Arnold,2853,2,12,18,22,0,0,0,2,0,0,32,864,865.2,1449.1,515.0,283.2,14,2,1,1,64,4,7,1,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,90.0,1.0,7.0,32.0,30.0,0.81,4.0,360.0,90.0,0.0,2.0,3.0,0.6,8.38,27.0,26.16,42.59,14.94,2.75,5.68,16.25,15.85,28.15,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,171287,0,0,0,0,0,2,3.3,0.0,0,Joseph,0.0,286,False,0,0,45,171287.jpg,2.8,Gomez,0.2,False,0.0,a,12,14,22,0,0,0,0,0.0,4.9,Gomez,330,0,1,2,3,0,0,0,2,0,0,2,92,76.6,64.0,13.0,15.4,323,127,267,94,317,127,324,126,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,7.0,28.0,8.0,3.0,0.1,2.0,135.0,68.0,1.0,3.0,1.0,0.25,1.92,11.5,9.57,8.0,1.62,3.0,2.5,16.0,8.9,10.45,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,175592,0,0,0,0,0,3,3.0,0.0,0,Naby,0.0,287,False,0,0,50,175592.jpg,2.8,Keita,0.2,False,0.0,a,12,14,65,0,0,0,0,0.0,13.0,Keita,1169,3,2,8,6,0,0,0,3,0,0,4,262,302.0,243.8,258.0,80.5,208,88,145,94,149,85,186,93,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,69.0,10.0,15.0,23.0,13.0,0.46,6.0,317.0,53.0,0.0,1.0,4.0,0.8,3.3,11.39,12.86,9.98,10.09,2.67,2.67,11.67,10.33,8.15,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,194634,0,0,0,0,0,4,2.2,0.0,0,Diogo,0.0,288,False,Hamstring injury - 50% chance of playing,2022-07-15T16:30:04.902721Z,90,194634.jpg,5.0,Teixeira da Silva,4.0,False,0.0,d,12,14,175,0,0,0,0,0.0,19.4,Diogo Jota,2357,15,7,14,19,0,0,0,3,0,0,8,483,736.8,538.2,1379.0,264.5,35,3,49,4,5,3,11,3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,57.0,2.0,8.0,34.0,28.0,0.78,6.0,433.0,72.0,0.0,0.0,5.0,1.0,7.61,14.21,21.61,15.75,39.03,2.83,5.62,7.5,10.57,16.13,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,200720,0,0,0,0,0,1,2.5,0.0,0,Caoimhin,0.0,289,False,0,0,40,200720.jpg,4.0,Kelleher,0.8,False,0.0,a,12,14,8,0,0,0,0,0.0,2.0,Kelleher,180,0,0,1,2,0,0,0,0,0,6,0,52,46.2,0.0,0.0,4.6,337,27,383,29,366,17,356,27,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,35.0,2.0,2.0,0.05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.3,26.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,204716,0,0,0,0,0,2,3.8,0.0,0,Ibrahima,0.0,290,False,0,0,50,204716.jpg,3.0,Konaté,2.3,False,0.0,a,12,14,33,0,0,0,0,0.0,6.6,Konaté,990,0,0,4,10,0,0,0,2,0,0,0,208,213.4,21.0,20.0,25.4,251,99,314,121,311,123,306,114,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,90.0,0.0,27.0,11.0,11.0,0.29,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.15,18.91,17.95,1.79,1.82,2.0,1.77,15.67,13.27,1.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,206915,0,0,0,0,0,3,3.0,0.0,0,Curtis,0.0,291,False,0,0,50,206915.jpg,2.7,Jones,0.0,False,0.0,a,12,14,40,0,0,0,0,0.0,8.0,Jones,849,1,1,4,9,0,0,0,0,0,0,3,177,156.4,179.7,171.0,50.8,289,123,180,109,199,107,259,116,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,12.0,15.0,15.0,11.0,0.42,2.0,151.0,76.0,1.0,2.0,2.0,0.5,3.39,11.8,10.43,11.98,11.4,2.0,3.25,13.5,8.4,11.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,214285,0,0,0,0,0,2,3.3,0.0,0,Konstantinos,0.0,292,False,0,0,45,214285.jpg,3.2,Tsimikas,0.3,False,0.0,a,12,14,42,0,0,0,0,0.0,9.3,Tsimikas,874,0,2,4,6,0,0,0,3,0,0,2,202,214.4,401.1,141.0,75.8,250,98,90,17,212,69,198,63,3.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,29.0,13.0,9.0,0.24,3.0,206.0,69.0,0.0,3.0,2.0,0.4,5.83,15.54,16.49,30.85,10.85,1.33,6.73,14.33,16.73,41.1,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,244731,0,0,0,0,0,3,4.2,0.0,0,Luis,0.0,293,False,0,0,80,244731.jpg,4.9,Díaz,30.7,False,0.0,a,12,14,64,0,0,0,0,0.0,8.0,Luis Díaz,957,4,3,6,4,0,0,0,0,0,0,6,227,289.4,288.0,578.0,115.7,211,89,124,81,53,32,106,65,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,90.0,0.0,7.0,13.0,8.0,0.53,5.0,371.0,74.0,0.0,2.0,3.0,0.6,8.08,17.46,21.06,18.89,40.77,4.8,7.56,18.2,20.76,16.92,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,444884,0,0,0,0,0,3,3.0,0.0,0,Harvey,0.0,294,False,0,0,50,444884.jpg,2.0,Elliott,0.3,False,0.0,a,12,14,12,0,0,0,0,0.0,2.4,Elliott,344,0,0,2,2,0,0,0,0,0,0,0,52,43.2,133.5,102.0,27.9,341,148,212,122,247,127,300,138,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,18.0,16.0,6.0,4.0,0.2,1.0,64.0,64.0,0.0,4.0,1.0,0.2,4.65,8.67,7.2,22.25,17.0,2.0,7.1,13.0,12.6,39.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,244858,0,0,0,0,0,3,3.5,0.0,0,Fábio,0.0,296,False,0,0,55,244858.jpg,0.0,Freitas Gouveia Carvalho,0.4,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,218,508,218,508,218,508,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,447203,0,0,0,0,0,4,4.5,0.0,0,Darwin,0.0,297,False,0,0,90,447203.jpg,0.0,Núñez Ribeiro,10.1,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Darwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,56,521,56,521,56,521,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,489580,0,0,0,0,0,2,2.5,0.0,0,Calvin,0.0,298,False,0,0,40,489580.jpg,0.0,Ramsay,0.4,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,407,156,399,156,383,156,410,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,60706,0,0,0,0,0,1,2.5,0.0,0,Adrián,0.0,497,False,0,0,40,60706.jpg,0.0,San Miguel del Castillo,0.3,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Adrián,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385,36,371,21,351,9,387,36,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,219937,0,0,0,0,0,2,0.0,0.0,0,Rhys,0.0,498,False,Joined Blackpool on loan - Expected back 01 Jul,2022-07-19T23:00:04.376982Z,40,219937.jpg,0.0,Williams,0.2,False,0.0,u,12,14,0,0,0,0,0,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,150,388,149,372,149,400,149,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,152898,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,499,False,Transferred to Rangers - Unknown return date,2022-07-19T23:00:04.398981Z,40,152898.jpg,0.0,Davies,0.1,False,0.0,u,12,14,0,0,0,0,0,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,389,145,377,144,359,142,391,144,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,444765,0,0,0,0,0,2,2.5,0.0,0,Sepp,0.0,500,False,0,0,40,444765.jpg,0.0,van den Berg,0.3,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Van den Berg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,154,397,154,381,154,408,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,197464,0,0,0,0,0,2,2.5,0.0,0,Nathaniel,0.0,501,False,0,0,40,197464.jpg,0.0,Phillips,0.3,False,0.0,a,12,14,0,0,0,0,0,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,392,147,381,146,364,145,394,146,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,58621,0,0,0,0,0,2,3.3,0.0,0,Kyle,0.0,299,False,0,0,50,58621.jpg,4.2,Walker,5.1,False,0.0,a,13,43,85,0,0,0,0,0.0,17.0,Walker,1755,0,2,10,14,0,0,0,1,0,0,5,403,274.2,247.8,110.0,63.2,221,86,142,35,241,83,228,81,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,11.0,20.0,19.0,0.63,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.16,20.15,13.71,12.39,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,59859,0,0,0,0,0,3,3.5,0.0,0,Ilkay,0.0,300,False,0,0,75,59859.jpg,4.6,Gündogan,0.9,False,0.0,a,13,43,124,0,0,0,0,0.0,16.5,Gündogan,1851,8,5,14,10,0,0,0,1,0,0,10,488,549.2,613.8,798.0,196.3,98,34,37,27,31,19,33,22,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,1.0,22.0,1.0,18.0,27.0,19.0,0.51,5.0,325.0,65.0,0.0,3.0,2.0,0.4,6.76,18.07,17.93,22.67,26.96,4.6,4.1,17.6,8.48,18.44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,61366,0,0,0,0,0,3,4.7,0.0,0,Kevin,0.0,301,False,0,0,120,61366.jpg,6.5,De Bruyne,14.3,False,0.0,a,13,43,196,0,0,0,0,0.0,16.3,De Bruyne,2196,15,8,13,22,0,0,0,2,0,0,33,732,1005.8,1222.0,880.0,311.0,6,3,3,2,25,15,6,5,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,90.0,4.0,10.0,30.0,24.0,0.71,5.0,416.0,83.0,0.0,1.0,4.0,0.8,9.89,24.4,32.45,38.25,28.17,9.4,12.0,39.2,46.88,44.8,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
