web_name,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,opponent_10,predicted_points_10,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Davies,0,0.0,LEI,2.92,ARS,3.35,BHA,2.07,2.08,3.8,3.4,432,100.0,0.0,115556,0,0,0,0,0,2,2.9,3.9,0,Ben,False,0,0,50,115556.jpg,Davies,1.0,False,0.0,a,18,6,19,47401,2466,47608,11934,0.7,3.8,445,0,1,2,4,0,0,0,1,0,0,0,98,101.4,56.9,47.0,20.5,96,35,110,26,143,28,110,26,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,5.0,5.0,0.83,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.1,19.6,20.28,11.38,9.4,4.25,3.92,21.0,19.75,10.02,9.5
Caicedo,0,0.0,0,0.0,LIV,3.49,TOT,4.84,2.08,3.3,3.6,120,100.0,0.0,486672,0,0,0,0,0,3,4.1,3.6,7,Moisés,False,0,0,50,486672.jpg,Caicedo Corozo,0.4,False,0.0,a,5,36,20,37995,11714,18098,2782,0.7,4.0,528,1,0,3,5,0,0,0,0,0,0,0,92,105.6,78.7,55.0,24.0,88,36,77,55,129,74,84,54,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,438.0,88.0,0.0,0.0,5.0,1.0,4.0,15.33,17.6,13.12,9.17,3.6,3.48,15.0,16.16,8.38,10.2
Diop,0,0.0,NFO,1.98,NEW,3.56,WHU,2.77,2.08,1.0,0.2,470,100.0,0.0,219924,-1,1,-2,2,0,2,-0.3,-0.3,0,Issa,False,0,0,43,219924.jpg,Diop,0.1,False,0.0,a,9,54,1,2280,180,8665,727,0.0,0.2,11,0,0,0,1,0,0,0,0,0,0,0,4,7.2,0.0,0.0,0.7,335,126,451,187,408,168,361,131,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,5.0,0.0,0.0,0.7,4.0,7.2,0.0,0.0,1.0,0.7,4.0,7.2,0.0,0.0
Mighten,0,0.0,FUL,2.99,LEI,2.64,AVL,2.66,2.07,1.0,0.0,395,0.0,0.0,244930,0,0,-1,1,0,3,0.0,0.0,0,Alex,False,Joined Sheffield Wednesday on loan - Expected back 01 Jul,2022-08-29T15:30:06.614574Z,49,244930.jpg,Mighten,0.0,False,0.0,u,16,17,1,414,0,2310,176,0.0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,589,253,357,176,578,247,591,253,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbe Soh,0,0.0,FUL,2.49,LEI,3.18,AVL,2.61,2.07,0.0,0.0,393,100.0,0.0,242885,0,0,-2,2,0,2,-0.5,0.0,0,Loïc,False,0,0,43,242885.jpg,Mbe Soh,0.0,False,0.0,a,16,17,0,476,41,2569,231,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,191,452,188,409,169,471,190,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boly,0,0.0,FUL,2.49,LEI,3.18,AVL,2.61,2.07,0.0,0.0,474,100.0,100.0,90585,0,0,-2,2,0,2,-0.5,0.0,0,Willy,False,0,2022-08-24T16:30:06.275717Z,43,90585.jpg,Boly,0.2,False,0.0,a,16,17,0,4763,323,17304,1157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,184,441,177,393,154,464,183,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archer,0,0.0,SOU,2.48,LEE,2.89,NFO,2.92,2.07,1.0,0.2,54,100.0,100.0,433979,0,0,-1,1,0,4,0.2,-0.8,0,Cameron,False,0,2022-08-30T12:30:06.507496Z,44,433979.jpg,Archer,4.6,False,0.0,a,2,7,2,144058,11422,384560,61602,0.0,0.5,9,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1.5,2.0,0.3,386,46,330,45,304,49,375,49,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.15,3.0,0.1,0.75,1.0,1.0,0.0,3.0,0.2,0.2,0.0
Christie,0,0.0,NEW,2.84,BRE,2.84,LEI,2.57,2.06,1.7,1.8,69,100.0,0.0,158499,0,0,-1,1,0,3,1.3,1.8,2,Ryan,False,0,0,54,158499.jpg,Christie,0.1,False,0.0,a,3,91,10,1241,219,4476,402,0.3,1.9,305,0,0,1,10,0,0,0,0,0,0,0,28,31.4,30.0,36.0,9.8,256,110,184,105,175,94,248,116,2.0,0.0,3.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,84.0,0.0,3.0,6.0,3.0,0.5,5.0,301.0,60.0,0.0,2.0,3.0,0.6,1.63,4.67,5.23,5.0,6.0,1.8,1.96,5.4,6.28,5.94,7.2
Evans,0,0.0,TOT,2.88,NFO,2.3,BOU,3.06,2.06,0.8,0.8,249,100.0,0.0,37642,0,0,-1,1,0,2,0.8,0.8,0,Jonny,False,0,0,44,37642.jpg,Evans,0.3,False,0.0,a,10,13,5,8437,1221,17105,2058,0.2,1.1,540,0,0,0,16,0,0,0,0,0,0,0,91,107.0,5.0,2.0,11.4,83,31,287,95,301,102,227,76,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,1.9,15.17,17.83,0.83,0.33,0.8,1.98,15.2,18.6,0.74,0.4
Fabio Silva,0,0.0,MCI,2.9,WHU,2.5,CHE,2.81,2.05,0.0,0.0,488,0.0,0.0,449988,0,0,0,0,0,4,0.0,0.0,0,Fabio,False,Joined Anderlecht on loan - Expected back 01 Jul,2022-07-19T23:00:04.338024Z,55,449988.jpg,Silva,0.0,False,0.0,u,20,39,0,0,0,2998,129,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,617,65,618,66,616,66,618,66,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hause,0,0.0,SOU,2.5,LEE,3.08,NFO,2.62,2.05,0.0,0.0,38,0.0,0.0,123354,0,0,-1,1,0,2,0.0,0.0,0,Kortney,False,Joined Watford on loan - Expected back 01 Jul,2022-08-05T11:30:05.731214Z,44,123354.jpg,Hause,0.0,False,0.0,u,2,7,0,89,0,2508,71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,195,469,194,434,181,487,195,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krafth,0,0.0,BOU,3.3,FUL,2.56,BRE,2.34,2.05,1.0,0.2,364,0.0,0.0,111773,-1,1,-2,2,0,2,0.0,0.0,0,Emil,False,Knee injury - Expected back 25 Feb,2022-08-25T11:30:06.045064Z,43,111773.jpg,Krafth,0.0,False,0.0,i,15,4,1,322,10,4009,193,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,463,186,444,180,397,158,466,185,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
O'Brien,0,0.0,FUL,2.98,LEI,2.84,AVL,2.38,2.05,1.8,1.6,524,100.0,0.0,243345,0,0,0,0,0,3,1.1,1.6,0,Lewis,False,0,0,50,243345.jpg,O'Brien,0.1,False,0.0,a,16,17,9,3274,88,4462,705,0.3,1.8,418,0,0,1,9,0,0,0,2,0,0,0,44,52.4,51.3,21.0,12.5,218,88,120,83,223,118,214,102,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,4.0,4.0,0.8,4.0,344.0,86.0,0.0,1.0,4.0,0.8,3.12,11.0,13.1,12.82,5.25,2.0,2.6,9.25,10.0,12.62,3.25
Coleman,0,0.0,WHU,2.88,SOU,1.83,MUN,3.5,2.05,0.0,0.0,178,100.0,100.0,59949,0,0,0,0,0,2,-0.5,-1.0,0,Seamus,False,0,2022-07-15T12:00:04.659129Z,45,59949.jpg,Coleman,0.1,False,0.0,a,8,11,0,3558,636,4620,819,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,203,505,202,479,193,520,203,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guilbert,0,0.0,SOU,2.5,LEE,3.08,NFO,2.62,2.05,0.0,0.0,56,100.0,0.0,203368,0,0,0,0,0,2,0.0,-1.0,0,Frédéric,False,0,0,40,203368.jpg,Guilbert,0.8,False,0.0,a,2,7,0,33425,2258,47205,4925,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,161,405,152,355,127,429,159,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augustinsson,0,0.0,SOU,2.5,LEE,3.08,NFO,2.62,2.05,0.0,0.0,525,100.0,100.0,155561,-1,1,-2,2,0,2,0.0,-1.0,0,Ludwig,False,0,2022-08-24T16:30:06.327738Z,43,155561.jpg,Augustinsson,0.1,False,0.0,a,2,7,0,1088,126,4385,310,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,188,446,182,401,161,468,187,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kesler Hayden,0,0.0,SOU,2.5,LEE,3.08,NFO,2.62,2.05,0.0,0.0,537,0.0,0.0,537043,0,0,0,0,0,2,0.0,0.0,0,Kaine,False,Season-long loan to Huddersfield Town,2022-08-12T14:24:07.750145Z,40,537043.jpg,Kesler Hayden,0.1,False,0.0,u,2,7,0,1637,0,8646,326,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,179,435,172,388,150,459,179,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welch,0,0.0,WHU,2.88,SOU,1.83,MUN,3.5,2.05,0.0,0.0,605,100.0,0.0,474907,0,0,0,0,0,2,-0.5,-1.0,0,Reece,False,0,0,40,474907.jpg,Welch,0.0,False,0.0,a,8,11,0,1419,539,540,401,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,173,427,165,379,142,451,172,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McGinn,0,0.0,SOU,2.06,LEE,3.41,NFO,2.7,2.04,1.7,1.6,37,100.0,0.0,122806,0,0,-2,2,0,3,1.6,0.6,2,John,False,0,0,53,122806.jpg,McGinn,0.8,False,0.0,a,2,7,10,21468,1187,117528,7122,0.3,1.9,478,0,0,0,9,0,0,0,2,0,0,0,61,53.6,53.4,35.0,14.2,212,84,115,79,179,97,188,97,4.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,64.0,0.0,0.0,6.0,6.0,1.0,5.0,388.0,78.0,0.0,0.0,5.0,1.0,2.37,10.17,8.93,8.9,5.83,1.6,2.22,9.0,8.8,9.88,3.6
Choudhury,0,0.0,TOT,3.13,NFO,2.55,BOU,2.47,2.04,0.0,0.0,263,0.0,0.0,197469,0,0,0,0,0,3,0.0,0.0,0,Hamza,False,Season-long loan to Watford,2022-08-11T08:48:05.659015Z,45,197469.jpg,Choudhury,0.1,False,0.0,u,10,13,0,1196,0,13260,498,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,527,209,517,211,496,199,531,210,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mendy,0,0.0,TOT,3.13,NFO,2.55,BOU,2.47,2.04,0.0,0.0,252,100.0,0.0,86881,0,0,-1,1,0,3,0.0,0.0,0,Nampalys,False,0,0,44,86881.jpg,Mendy,0.5,False,0.0,a,10,13,0,21951,1726,41929,4552,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,181,463,182,425,164,481,182,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saydee,0,0.0,NEW,2.89,BRE,3.01,LEI,2.25,2.04,0.0,0.0,597,0.0,0.0,461017,0,0,0,0,0,4,0.0,0.0,0,Christian,False,Season-long loan to Shrewsbury Town,2022-09-02T11:14:05.222430Z,45,461017.jpg,Saydee,0.0,False,0.0,u,3,91,0,4958,0,4047,1284,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,550,55,542,57,526,57,553,57,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loftus-Cheek,0,0.0,LIV,3.08,CRY,2.92,WOL,2.15,2.04,1.5,1.6,136,100.0,100.0,126187,0,0,0,0,0,3,2.1,2.1,1,Ruben,False,0,2022-08-30T22:30:06.365447Z,50,126187.jpg,Loftus-Cheek,0.2,False,0.0,a,6,8,9,21929,1262,20017,2100,0.3,1.8,422,0,0,0,9,0,0,0,1,0,0,0,51,85.4,51.7,91.0,22.9,129,54,119,82,77,48,95,58,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,82.0,0.0,2.0,6.0,4.0,0.67,5.0,397.0,79.0,0.0,1.0,4.0,0.8,3.82,8.5,14.23,8.62,15.17,1.6,4.46,10.0,15.96,10.18,18.2
Praet,0,0.0,TOT,3.32,NFO,2.46,BOU,2.39,2.04,0.5,0.2,549,100.0,0.0,106837,0,0,-1,1,0,3,0.2,0.2,0,Dennis,False,0,0,49,106837.jpg,Praet,0.0,False,0.0,a,10,13,1,557,60,1437,155,0.0,0.2,81,0,0,0,2,0,0,0,1,0,0,0,1,7.6,1.6,0.0,0.9,333,148,326,163,567,239,357,159,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,4.0,2.0,1.0,0.2,2.0,81.0,40.0,0.0,4.0,1.0,0.2,0.45,0.5,3.8,0.8,0.0,0.5,0.45,0.5,3.8,0.8,0.0
Albrighton,0,0.0,TOT,3.13,NFO,2.55,BOU,2.47,2.04,0.0,0.0,251,100.0,0.0,51938,0,0,-2,2,0,3,0.0,0.0,0,Marc,False,0,0,48,51938.jpg,Albrighton,0.1,False,0.0,a,10,13,0,3637,301,9177,693,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,566,235,560,236,546,225,568,235,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forss,0,0.0,ARS,2.85,BOU,2.44,NEW,2.84,2.03,0.0,0.0,97,0.0,0.0,216620,0,0,0,0,0,4,0.0,0.0,0,Marcus,False,Transferred to Middlesbrough,2022-07-28T16:30:04.354162Z,45,216620.jpg,Forss,0.1,False,0.0,u,4,94,0,0,0,9919,789,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,531,50,521,52,501,53,535,53,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doherty,0,0.0,LEI,2.96,ARS,2.46,BHA,2.71,2.03,1.0,0.0,429,100.0,0.0,87835,0,0,-4,4,0,2,-0.5,0.5,0,Matt,False,0,0,46,87835.jpg,Doherty,0.3,False,0.0,a,18,6,1,8713,711,63473,2693,0.0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,349,130,556,213,541,210,368,134,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
