web_name,opponent_9,predicted_points_9,opponent_10,predicted_points_10,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Stevens,BOU,2.57,NEW,3.58,BHA,3.38,CHE,3.15,AVL,2.03,2.94,0.0,0.0,540,0.0,0.0,450550,0,0,0,0,0,2,0.0,0.0,0,Fin,False,Season-long loan to Swansea City,2022-09-02T11:06:34.494373Z,40,450550.jpg,Stevens,0.2,False,0,u,4,94,0,11638,0,21296,1099,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,177,434,168,382,143,458,175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,0,0.8,2.4,0.8,2.4,28.4,41.6,130.6,130.8,154.5,103.1,23.8,17.0,84.2,50.8,35.8,100.8,25.4,38.6,123.5,108.4,154.4,94.4,21.2,18.3,88.6,60.8,34.0,91.0,1,0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bissouma,ARS,2.87,BHA,2.91,EVE,3.03,MUN,3.2,NEW,2.69,2.94,0.8,0.7,444,100.0,100.0,227127,0,0,-2,2,0,3,0.7,1.2,1,Yves,False,,2022-08-04T15:00:05.598199Z,48,227127.jpg,Bissouma,0.4,False,0,a,18,6,5,21037,673,51445,1920,0.1,1.0,136,0,0,0,1,0,0,0,2,0,0,0,27,22.0,33.0,9.0,6.4,293,131,189,108,269,140,295,136,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,0,1,20.0,0.0,7.0,6.0,1.0,0.12,3.0,117.0,39.0,0.0,4.0,1.0,0.2,1.07,4.5,3.67,5.5,1.5,1.0,0.93,6.67,4.93,4.33,0.0
Vinagre,SOU,2.59,MUN,3.99,TOT,2.43,NEW,3.39,CRY,2.28,2.94,1.0,0.0,531,100.0,0.0,216054,0,0,-2,2,0,2,0.0,0.0,0,Rúben,False,,0,43,216054.jpg,Nascimento Vinagre,0.1,False,0,a,8,11,2,884,76,3768,154,0.0,0.5,24,0,0,0,0,0,0,0,0,0,0,0,9,7.6,1.4,0.0,0.9,345,129,340,123,421,174,364,133,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,1,0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,0.9,9.0,7.6,1.4,0.0,1.0,0.3,6.0,3.0,0.3,0.0
Caballero,EVE,3.33,MCI,2.93,WHU,2.54,BOU,3.03,ARS,2.89,2.94,0.0,0.0,424,100.0,0.0,20310,0,0,0,0,0,1,0.0,0.0,0,Willy,False,,0,40,20310.jpg,Caballero,0.9,False,0,a,17,20,0,10812,484,30226,2030,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,419,31,396,13,342,8,422,31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel,TOT,2.47,LIV,2.95,LEE,4.81,0,0.0,SOU,4.46,2.94,4.7,3.0,16,100.0,0.0,226597,0,0,1,-1,0,2,3.0,3.5,6,Gabriel,False,,0,51,226597.jpg,dos Santos Magalhães,11.0,False,0,a,1,3,33,674999,31999,481342,49655,0.6,6.5,630,1,0,3,7,0,0,0,0,0,0,3,150,151.0,19.9,127.0,29.8,45,10,230,68,51,3,70,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,18,1,2.2,0.9,2.2,0.8,16.0,29.0,76.4,111.1,102.6,69.0,8.2,18.4,112.6,43.6,27.5,72.9,15.0,26.3,70.1,91.2,102.4,64.2,7.0,15.9,105.6,42.4,10.8,70.0,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.26,21.43,21.57,2.84,18.14,4.5,5.62,20.75,23.45,4.0,28.75
McCarthy,EVE,3.33,MCI,2.93,WHU,2.54,BOU,3.03,ARS,2.89,2.94,0.0,0.0,401,100.0,0.0,58376,0,0,-1,1,0,1,0.0,0.0,0,Alex,False,,0,44,58376.jpg,McCarthy,0.2,False,0,a,17,20,0,2222,168,12618,642,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,57,469,41,430,36,487,57,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thompson,BOU,2.57,NEW,3.58,BHA,3.38,CHE,3.15,AVL,2.03,2.94,0.0,0.0,98,0.0,0.0,232247,0,0,0,0,0,2,0.0,0.0,0,Dominic,False,Transferred to Blackpool,2022-07-25T23:00:04.235293Z,40,232247.jpg,Thompson,0.0,False,0,u,4,94,0,0,0,2346,71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,446,173,425,164,372,138,449,171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,0,0.8,2.4,0.8,2.4,28.4,41.6,130.6,130.8,154.5,103.1,23.8,17.0,84.2,50.8,35.8,100.8,25.4,38.6,123.5,108.4,154.4,94.4,21.2,18.3,88.6,60.8,34.0,91.0,1,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lis,EVE,3.33,MCI,2.93,WHU,2.54,BOU,3.03,ARS,2.89,2.94,0.0,0.0,421,0.0,0.0,200428,0,0,0,0,0,1,0.0,0.0,0,Mateusz,False,Season-long loan to Troyes,2022-09-02T10:44:45.850835Z,40,200428.jpg,Lis,0.2,False,0,u,17,20,0,2802,0,12586,962,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,44,416,28,362,23,440,44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,1,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samba,LEI,3.44,AVL,2.6,WOL,3.04,BHA,3.09,LIV,2.51,2.94,0.0,0.0,382,0.0,0.0,102836,0,0,0,0,0,1,0.0,0.0,0,Brice,False,Transferred to RC Lens,2022-07-06T13:30:03.861018Z,45,102836.jpg,Samba,0.0,False,0,u,16,17,0,0,0,157,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,63,521,51,496,47,534,63,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis,MUN,5.01,SOU,3.41,LIV,2.58,0,0.0,BHA,3.69,2.94,1.0,0.3,573,100.0,0.0,477064,0,0,0,0,0,2,1.3,1.3,0,Rico,False,,0,40,477064.jpg,Lewis,0.1,False,0,a,13,43,2,8215,286,7218,589,0.1,0.5,23,0,0,0,0,0,0,0,0,0,0,0,6,7.4,2.1,0.0,1.0,347,130,325,116,387,147,361,131,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,14,1,1.0,1.0,1.0,0.2,18.8,32.2,88.0,106.8,126.9,75.6,10.9,10.2,63.7,16.5,22.1,56.1,10.0,23.2,53.5,92.9,86.6,49.8,5.0,6.3,41.4,8.9,12.6,33.4,1,0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,15.0,15.0,0.0,5.0,0.0,0.0,0.5,3.0,3.7,1.05,0.0,1.0,0.8,3.0,6.2,1.3,0.0
Ogbonna,WOL,3.46,FUL,3.75,SOU,2.79,LIV,1.99,BOU,2.67,2.93,1.0,0.7,456,100.0,100.0,40669,0,0,0,0,0,2,0.7,0.7,0,Angelo,False,,2022-08-05T13:30:07.024076Z,45,40669.jpg,Ogbonna,0.1,False,0,a,19,21,2,1362,152,6266,298,0.2,0.4,25,0,0,0,1,0,0,0,0,0,0,0,10,5.4,10.0,2.0,1.7,356,133,278,92,307,107,350,123,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,1,0,0.0,2.0,6.0,2.0,0.0,0.0,2.0,25.0,12.0,0.0,5.0,0.0,0.0,0.85,5.0,2.7,5.0,1.0,1.0,0.85,5.0,2.7,5.0,1.0
Renan Lodi,LEI,3.51,AVL,2.82,WOL,3.52,BHA,2.73,LIV,2.07,2.93,0.3,0.3,602,100.0,0.0,233420,0,0,0,0,0,2,-0.2,-0.2,1,Renan Augusto,False,,0,45,233420.jpg,Lodi dos Santos,0.2,False,0,a,16,17,1,24511,1278,9501,2207,0.1,0.2,248,0,0,0,11,0,0,0,1,0,0,0,26,30.0,29.3,53.0,11.3,273,105,200,56,145,26,244,82,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,90.0,0.0,1.0,3.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,8.67,10.0,9.77,17.67,0.0,0.0,0.0,0.0,0.0,0.0
Klaesson,AVL,2.61,CRY,2.11,ARS,2.87,LEI,3.6,FUL,3.47,2.93,0.0,0.0,236,100.0,0.0,223081,0,0,0,0,0,1,0.0,0.0,0,Kristoffer,False,,0,40,223081.jpg,Klaesson,0.4,False,0,a,11,2,0,4937,204,15093,970,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,48,424,32,371,27,448,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0.8,1.2,0.6,0.8,21.0,29.4,92.9,78.2,122.2,73.2,16.8,14.9,86.7,30.5,32.0,82.6,19.0,28.0,83.0,84.3,113.0,67.8,15.0,12.1,70.8,19.5,30.4,73.2,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romero,ARS,2.41,BHA,3.23,EVE,3.42,MUN,2.49,NEW,3.12,2.93,1.2,0.7,443,100.0,100.0,221632,0,0,-1,1,0,2,0.7,1.2,1,Cristian,False,,2022-08-18T09:00:06.331862Z,49,221632.jpg,Romero,1.3,False,0,a,18,6,5,61370,4380,199808,6101,0.1,1.0,301,0,0,0,4,0,0,0,1,0,0,0,45,74.4,5.1,47.0,12.7,183,70,296,101,160,32,225,71,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,1,0,31.0,3.0,2.0,4.0,3.0,0.6,2.0,121.0,60.0,2.0,2.0,1.0,0.33,3.18,11.25,18.6,1.27,11.75,1.0,3.4,9.0,15.8,1.0,17.0
Duffy,NEW,3.23,WHU,2.99,BOU,2.65,AVL,2.37,LEE,3.39,2.93,1.0,0.0,105,100.0,100.0,61933,0,0,-1,1,0,2,0.0,0.5,0,Shane,False,,2022-08-30T15:30:06.538527Z,44,61933.jpg,Duffy,0.2,False,0,a,9,54,2,2820,99,15222,650,0.0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0.0,0.0,0.0,394,146,470,196,431,181,488,197,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,1,0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robles,AVL,2.61,CRY,2.11,ARS,2.87,LEI,3.6,FUL,3.47,2.93,0.0,0.0,578,100.0,0.0,78315,0,0,0,0,0,1,0.0,0.0,0,Joel,False,,0,40,78315.jpg,Robles,0.0,False,0,a,11,2,0,2885,113,2056,120,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,38,405,21,351,16,430,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0.8,1.2,0.6,0.8,21.0,29.4,92.9,78.2,122.2,73.2,16.8,14.9,86.7,30.5,32.0,82.6,19.0,28.0,83.0,84.3,113.0,67.8,15.0,12.1,70.8,19.5,30.4,73.2,1,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zakaria,CRY,2.5,WOL,3.01,AVL,2.33,BRE,2.98,MUN,3.79,2.92,0.0,0.0,616,100.0,100.0,212701,0,0,0,0,0,3,0.5,0.0,0,Denis,False,,2022-09-02T14:30:07.213170Z,50,212701.jpg,Zakaria,0.0,False,0,a,6,8,0,2307,412,944,304,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606,261,604,261,600,258,609,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.1,0.6,1.0,20.0,32.3,91.8,97.5,134.6,76.2,15.2,16.7,82.2,49.0,36.0,76.4,18.2,29.2,78.1,85.8,128.0,68.8,11.4,12.7,58.0,40.4,28.8,56.6,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chukwuemeka,CRY,2.5,WOL,3.01,AVL,2.33,BRE,2.98,MUN,3.79,2.92,0.0,0.0,48,100.0,0.0,478912,0,0,-2,2,1,3,0.5,0.0,0,Carney,False,,0,43,478912.jpg,Chukwuemeka,0.7,False,0,a,6,8,0,54281,8171,58754,4341,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,480,182,466,184,427,164,484,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.1,0.6,1.0,20.0,32.3,91.8,97.5,134.6,76.2,15.2,16.7,82.2,49.0,36.0,76.4,18.2,29.2,78.1,85.8,128.0,68.8,11.4,12.7,58.0,40.4,28.8,56.6,0,1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiago,BHA,3.06,ARS,3.2,MCI,2.6,WHU,3.58,NFO,2.17,2.92,1.0,0.0,277,100.0,100.0,61558,0,0,-3,3,0,3,1.0,0.0,0,Thiago,False,,2022-08-07T01:30:05.799195Z,52,61558.jpg,Alcántara do Nascimento,0.7,False,0,a,12,14,1,34957,15201,167265,2760,0.0,0.2,50,0,0,0,1,0,0,0,0,0,0,0,8,6.4,16.8,0.0,2.3,353,157,242,131,604,261,338,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,4.0,3.0,1.0,1.0,0.25,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.3,8.0,6.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O'Brien,LEI,3.68,AVL,2.46,WOL,3.0,BHA,3.39,LIV,2.06,2.92,2.5,2.7,524,100.0,0.0,243345,0,0,-1,1,0,3,2.2,2.2,6,Lewis,False,,0,49,243345.jpg,O'Brien,0.1,False,0,a,16,17,15,4271,867,5022,286,0.6,3.1,438,1,0,1,9,0,0,0,2,0,0,0,67,92.8,52.1,38.0,18.3,140,57,134,88,183,101,157,85,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,0,1,20.0,0.0,3.0,5.0,4.0,0.57,3.0,184.0,61.0,0.0,3.0,2.0,0.4,3.66,13.4,18.56,10.42,7.6,3.0,4.27,15.67,21.4,12.63,8.67
Rodri,MUN,3.74,SOU,4.95,LIV,2.81,0,0.0,BHA,3.1,2.92,3.0,1.7,315,100.0,0.0,220566,-1,1,-2,2,0,3,2.7,2.7,2,Rodrigo,False,,0,58,220566.jpg,Hernandez,2.1,False,0,a,13,43,21,124738,6749,226537,13217,0.3,3.6,582,0,2,3,6,0,0,0,1,0,0,0,106,118.0,91.9,86.0,29.7,89,39,70,49,93,57,71,48,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,14,1,1.0,1.0,1.0,0.2,18.8,32.2,88.0,106.8,126.9,75.6,10.9,10.2,63.7,16.5,22.1,56.1,10.0,23.2,53.5,92.9,86.6,49.8,5.0,6.3,41.4,8.9,12.6,33.4,0,1,80.0,0.0,1.0,7.0,7.0,0.88,4.0,314.0,78.0,0.0,1.0,4.0,0.8,4.24,15.14,16.86,13.13,12.29,2.5,3.7,12.5,13.35,14.0,9.5
Guilbert,LEE,3.48,NFO,2.54,CHE,3.24,FUL,2.53,BRE,2.77,2.91,0.0,0.0,56,100.0,0.0,203368,0,0,0,0,0,2,0.0,0.0,0,Frédéric,False,,0,40,203368.jpg,Guilbert,0.8,False,0,a,2,7,0,35455,961,52386,2478,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,169,418,160,364,133,442,167,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edozie,EVE,3.6,MCI,2.4,WHU,2.99,BOU,2.85,ARS,2.7,2.91,1.0,1.0,624,100.0,0.0,490503,0,0,0,0,0,3,1.0,1.0,1,Samuel,False,,0,50,490503.jpg,Edozie,0.0,False,0,a,17,20,2,1009,83,317,132,0.2,0.4,28,0,0,0,0,0,0,0,0,0,0,0,9,6.8,14.1,4.0,2.5,349,156,258,140,302,150,333,153,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,0,1,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,6.8,14.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
McGinn,LEE,2.79,NFO,2.15,CHE,2.99,FUL,3.65,BRE,2.95,2.91,1.9,2.0,37,100.0,0.0,122806,0,0,-2,2,0,3,2.0,2.0,3,John,False,,0,53,122806.jpg,McGinn,0.8,False,0,a,2,7,13,24664,1109,123813,3346,0.4,2.5,568,0,0,1,9,0,0,0,2,0,0,0,76,73.8,66.5,37.0,17.7,184,77,106,73,189,102,166,91,4.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,0,1,90.0,0.0,1.0,7.0,7.0,0.88,4.0,316.0,79.0,0.0,1.0,4.0,0.8,2.53,10.86,10.54,9.5,5.29,2.0,1.97,9.25,10.35,6.82,2.75
Caicedo,LIV,2.85,TOT,2.45,BRE,3.06,NFO,2.82,MCI,3.36,2.91,3.3,7.0,120,100.0,0.0,486672,0,0,0,0,0,3,6.0,0.0,0,Moisés,False,,0,50,486672.jpg,Caicedo Corozo,0.4,False,0,a,5,36,20,45208,4663,24333,2540,1.4,4.0,528,1,0,3,5,0,0,0,0,0,0,0,92,105.6,78.7,55.0,24.0,108,43,89,63,142,82,107,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,0,1,0.0,0.0,2.0,6.0,6.0,0.75,3.0,258.0,86.0,0.0,2.0,3.0,0.6,4.0,15.33,17.6,13.12,9.17,4.0,3.97,16.33,19.4,8.27,12.0
Kesler Hayden,LEE,3.48,NFO,2.54,CHE,3.24,FUL,2.53,BRE,2.77,2.91,0.0,0.0,537,0.0,0.0,537043,0,0,0,0,0,2,0.0,0.0,0,Kaine,False,Season-long loan to Huddersfield Town,2022-08-12T14:24:07.750145Z,40,537043.jpg,Kesler Hayden,0.1,False,0,u,2,7,0,1637,0,9012,153,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,184,445,177,395,154,469,184,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hause,LEE,3.48,NFO,2.54,CHE,3.24,FUL,2.53,BRE,2.77,2.91,0.0,0.0,38,0.0,0.0,123354,0,0,-1,1,0,2,0.0,0.0,0,Kortney,False,Joined Watford on loan - Expected back 01 Jul,2022-08-05T11:30:05.731214Z,44,123354.jpg,Hause,0.0,False,0,u,2,7,0,89,0,2590,46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,199,478,198,442,185,496,199,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
